id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9134317,"Hot tub, wifi, Sky TV sleeps 10",16899355,Hannah,City Centre,53.47344313027586,-2.2489790849616016,Entire home/apt,399,1,6,2016-02-28,1.15,3,326
7822937,Stunning Apartment with pool & gym!,41188264,Julie,City Centre,53.47498925963873,-2.236390610037322,Entire home/apt,85,1,33,2016-04-05,4.67,1,315
8737489,Cozy doublebed 7min walk to center,40624603,Xueqi,City Centre,53.474195850584266,-2.2364772320481587,Private room,35,1,4,2015-11-29,0.65,2,199
5729129,Large Double In Centre With Lock,6838794,James,City Centre,53.47627428008662,-2.2368048866783625,Private room,40,1,30,2016-03-18,6.82,2,82
12013379,City Center Apartment nr Deansgate,59019596,Natalie,City Centre,53.47593138286124,-2.2513608518985913,Entire home/apt,125,1,1,2016-03-24,1,2,351
10309408,Deluxe 2 Bed City Centre Flat,53042753,Isabelle,City Centre,53.47755890632405,-2.253352306668769,Entire home/apt,165,1,7,2016-03-22,2.56,1,354
215487,M1 - Best City Centre Double Room,1112275,Ian & Pete,City Centre,53.472706763897136,-2.2418183351289565,Private room,46,1,234,2016-03-23,4.28,1,91
4273103,Stunning Grade II NY STYLE LOFT Apt,6333847,Richard,City Centre,53.47567674222539,-2.237315639647552,Entire home/apt,60,1,68,2016-03-16,3.70,1,283
9249227,Lovely Traditional Narrow Boat!,48061956,Joe,City Centre,53.47559040591197,-2.255761654796361,Entire home/apt,48,1,3,2016-03-02,0.80,1,243
332580,**ELEGANT STAY** CENTRAL MANCHESTER,1694961,Alain,City Centre,53.478590922778274,-2.2319499815929285,Private room,48,2,252,2016-04-06,5.82,3,314
8457953,COZY DOUBLE BEDROOM IN CITY CENTRE,34122515,Estibaliz,City Centre,53.47229989560225,-2.2428023500420338,Private room,50,1,23,2016-04-06,5.11,1,309
2169838,Gateway to the Northern Quarter ,11069348,Jerome,City Centre,53.482386890749005,-2.2405036901854367,Entire home/apt,80,2,52,2016-03-29,1.97,1,146
4525907,2 Bed Apt City Ctr Slps 8 (sw),12088124,"Nick And Andrea, Just The Place",City Centre,53.47275125920187,-2.2581618837658013,Entire home/apt,80,1,24,2016-04-01,1.54,22,303
11602418,Modern Ensuite Room in City Centre,61393096,Taufeeq,City Centre,53.474918246001494,-2.238398007193438,Private room,40,1,2,2016-04-06,2,1,355
12091801,Best view in Manchester,43594018,Nil,City Centre,53.47766097757751,-2.2492370799557304,Private room,55,2,0,,,1,149
6225294,3bed city centre loft conversion,32285896,Lisa,City Centre,53.484064242107934,-2.237637673500273,Entire home/apt,190,2,56,2016-04-05,5.22,1,50
5700336,Luxury apartment in £6m warehouse,29554881,Richard,City Centre,53.48008677659658,-2.234755092566935,Entire home/apt,89,1,29,2016-04-05,5.61,1,113
11204792,Riverside Suite 2,35614169,Benjamin,City Centre,53.4810607539122,-2.2420025732448403,Entire home/apt,125,1,1,2016-03-18,1,1,348
6747921,Double bedroom flat,30505516,Wenting,City Centre,53.475058164608015,-2.235199515589772,Private room,40,1,5,2015-07-05,0.50,1,299
12251588,Student Accomodation,20078959,Cherry,City Centre,53.47603366456892,-2.2329500975522625,Private room,15,3,0,,,1,9
9367845,Large cosy room in Manchester,7894067,Erika,City Centre,53.481247103405565,-2.236215005358473,Private room,54,1,9,2016-03-17,2.37,2,72
6353553,Cozy one bedroom apartment !,9567129,Lidia,City Centre,53.47184772992225,-2.238578954119461,Entire home/apt,44,10,2,2016-04-02,0.19,1,359
1845026,Waterside central 2 bed Apt (6),6413143,Claire,City Centre,53.478889926638935,-2.229933697728947,Entire home/apt,80,1,99,2016-03-04,3.53,19,324
7923907,Lushpads Northern Q Manchester,41785461,Jennie,City Centre,53.48225357869147,-2.234690615824606,Entire home/apt,501,1,2,2016-01-03,0.40,2,308
8708973,Stunning Location In City Centre,13949621,Neil,City Centre,53.474611179423405,-2.2577220606511084,Entire home/apt,63,2,16,2016-03-24,3.27,1,118
9230754,An en-suite bedroom for two,9802832,Alexandra,City Centre,53.4789611462444,-2.239956900736987,Private room,55,1,27,2016-04-04,5.09,1,352
2938436,City Centre Flat sleeps 4      (rw),12088124,"Nick And Andrea, Just The Place",City Centre,53.4739536966787,-2.2493830782815634,Entire home/apt,80,2,38,2016-03-17,1.82,22,329
5535695,Amazing City Centre Location & Flat,25654238,Vicki,City Centre,53.47625766173809,-2.2483665080212094,Entire home/apt,88,2,5,2016-04-06,1.13,1,8
10539658,Lushpads Flat 2,41785461,Jennie,City Centre,53.48274031444215,-2.234610540420613,Entire home/apt,200,1,0,,,2,315
9228916,Northern Quarter - Central MCR,20777696,Charlotte,City Centre,53.48047666009782,-2.2334794533096685,Private room,80,1,0,,,1,0
9773833,Modern&Bright **CENTRAL LOCATION**,1694961,Alain,City Centre,53.4823338727766,-2.239699317286325,Entire home/apt,76,2,2,2015-12-21,0.48,3,327
9883175,Stylish and central city apartment,21937781,Naomi,City Centre,53.475010283519325,-2.2515096161390056,Entire home/apt,99,1,10,2016-04-04,3.80,2,328
11587911,Manchester City Centre Bedroom,53972208,Michael,City Centre,53.48178099680806,-2.234283944500037,Private room,40,2,0,,,26,72
6606736,City Centre Heritage Studio,10972420,Scott,City Centre,53.48089961361122,-2.2333099549669546,Entire home/apt,77,2,24,2016-03-23,2.91,10,160
11848640,Double room in Spinningfields,62884728,Carl,City Centre,53.48103141400121,-2.254219280587126,Private room,35,1,0,,,1,41
9489515,"Heart in MCR* Location, WiFi, Fun",7415354,Raffy,City Centre,53.4764383987631,-2.240928612966174,Entire home/apt,150,1,12,2016-04-04,2.63,2,324
9094167,Eleska 4 - stylish conversion,46461899,Billie,City Centre,53.48122411347071,-2.2334885215301363,Entire home/apt,445,1,0,,,5,321
9093966,Eleska 1 - balcony and hot tub,46461899,Billie,City Centre,53.48153865491205,-2.2331980906720634,Entire home/apt,976,1,6,2016-03-20,1.44,5,296
8789896,Modern City Centre Apartment,10008381,Billie,City Centre,53.47615148597194,-2.2393350198665485,Entire home/apt,72,1,7,2016-02-14,1.46,4,119
8043872,Cosy room in Manchester City,40470430,Shah,City Centre,53.475995092392445,-2.2362002798335396,Private room,30,1,40,2016-03-10,6.32,1,284
6466180,Loft Style Apartment in City Centre,656091,Sarah,City Centre,53.47720674093713,-2.239421643548381,Entire home/apt,65,1,43,2016-04-06,4.10,2,331
10922845,BridgeStreet Manchester,48322297,Jayne,City Centre,53.474860034667586,-2.237966711078365,Entire home/apt,102,1,1,2016-02-14,0.52,3,351
11185108,Fabulous Manchester Apartment,864631,Mena,City Centre,53.480051895711966,-2.2487452027937214,Entire home/apt,155,7,0,,,6,90
10524369,Manchester City Centre Loft,53972208,Michael,City Centre,53.48209968953612,-2.235982871847219,Entire home/apt,50,2,2,2016-04-01,0.91,26,111
7083657,Spacious 2 Bed Flat in City Centre,37132737,Soy,City Centre,53.47338143294282,-2.241409437766395,Entire home/apt,90,2,30,2016-04-01,4.29,1,245
9078734,Where Cosy & Industrial Meet,7854737,Jacqueline,City Centre,53.47440552030345,-2.2596940314810827,Entire home/apt,90,1,1,2015-12-28,0.28,1,100
9609785,"Double bedroom in modern flat, Mcr",21454511,Jo,City Centre,53.472793805828765,-2.258032408777979,Private room,30,1,0,,,1,358
8299702,Cosy room in stylish/quiet flat,37207481,Mahdi,City Centre,53.47668819902518,-2.2320974917669285,Private room,45,1,28,2016-03-26,4.22,1,363
9609607,Double ROOM CITY CENTRE LUX Apartm,39962754,Davi,City Centre,53.482188955633845,-2.2377716056952917,Private room,49,1,11,2016-04-07,2.41,3,319
4628683,The Fig + Sparrow Loft Apartment NQ,23971290,Jan + Emily,City Centre,53.48342342645663,-2.2366286929404207,Entire home/apt,100,2,20,2016-03-19,1.88,1,216
2006686,Piccadilly City Centre Apartment 07,4949917,My-Places,City Centre,53.482933628917245,-2.235911326936293,Entire home/apt,450,1,0,,,10,226
11312838,Spacious city centre 2 bedroom flat,17702198,Evadne,City Centre,53.4731557978228,-2.240585745721194,Entire home/apt,85,5,1,2016-03-08,0.86,6,11
10525046,Manchester City Centre Suite,53972208,Michael,City Centre,53.480464793498996,-2.2345103734996785,Private room,40,2,2,2016-03-04,0.85,26,29
9607820,DOUBLE ROOM CITY CENTRE LUX APARTME,39962754,Davi,City Centre,53.483804911300595,-2.23658993752313,Private room,49,1,7,2016-03-12,1.53,3,319
9082930,Eleska 2,46461899,Billie,City Centre,53.47980814214125,-2.2319976022920445,Entire home/apt,901,1,1,2016-01-24,0.38,5,302
10525434,Manchester City Centre Double Room,53972208,Michael,City Centre,53.48079869410846,-2.234749617333167,Private room,40,2,0,,,26,62
9211873,Northern Quarter Apartment,24391103,Ryan,City Centre,53.47951568307195,-2.2327257928774586,Entire home/apt,130,1,6,2016-03-28,1.21,1,171
2955021,Luxury City Centre Apartment,1116374,Polly,City Centre,53.472575800367515,-2.254551958572337,Private room,50,2,51,2016-04-05,2.18,1,327
10383591,Really nice  2 bedroom apartment,17702198,Evadne,City Centre,53.47233333110718,-2.2392606978834304,Entire home/apt,82,5,3,2016-02-18,1.14,6,5
1076862,Large 2 Bed Flat in City Centre ,656091,Sarah,City Centre,53.476104612729955,-2.240384582715068,Entire home/apt,100,1,152,2016-04-04,4.20,2,324
6449708,Stunning 2 bedroom city centre appt,33675841,Jamie,City Centre,53.48184214705795,-2.238739234130568,Entire home/apt,180,1,44,2016-04-04,4.27,1,340
3815635,Manchester City Centre Double Room,2895264,Nev,City Centre,53.47463003940015,-2.2410167725325945,Private room,40,2,66,2016-04-06,3.36,1,238
10121915,City centre cosy two bedroom flat,23452070,Abby,City Centre,53.474095478065536,-2.240576552825214,Private room,30,1,16,2016-04-07,4.66,1,202
3306015,Central city apartment,16696508,Amy,City Centre,53.482982119852736,-2.236046208437696,Private room,60,1,51,2016-03-10,2.41,2,299
10510345,Manchester City Centre Apartment,53972208,Michael,City Centre,53.48126848241504,-2.2342344648840062,Entire home/apt,75,2,2,2016-03-15,1.76,26,140
9198594,Luxury&Art *BEST LOCATION*,1694961,Alain,City Centre,53.48145619211377,-2.2363294094691737,Entire home/apt,86,2,8,2016-02-28,1.88,3,321
11819950,Centre 2 bedroom 2 bathroom,38140908,Valerie,City Centre,53.484238826464335,-2.2373464238659766,Entire home/apt,69,14,1,2016-03-16,1,2,85
9852149,1 min to Oxford Road,50720211,Lehiri,City Centre,53.472076335523624,-2.245089770720543,Shared room,31,1,4,2016-02-29,1.06,1,81
7491797,Piccadilly Pad FREE Parking & WiFi,34366140,Ian,City Centre,53.48151460745085,-2.234616906813058,Entire home/apt,119,2,4,2016-03-08,0.53,1,299
9195900,A beautiful converted Art Apartment,43571636,Jay,City Centre,53.477118639851426,-2.2419589236682755,Private room,64,1,8,2016-02-28,1.55,1,81
11472116,Cosy single room in a beautiful pad,36078982,Jody,City Centre,53.47872368280991,-2.2544058760284056,Private room,34,1,0,,,2,332
6310118,City Centre Heritage Penthouse,10972420,Scott,City Centre,53.48159440060207,-2.232802271154543,Entire home/apt,87,2,12,2016-03-04,1.17,10,22
9977546,The best place in Manchester city,33822800,Zhang,City Centre,53.473995154964946,-2.228034764801948,Private room,25,4,0,,,1,343
11813469,Stylish 1 bed Flat -Mill Conversion,61764596,Ross,City Centre,53.473479513215786,-2.2440579880622558,Entire home/apt,85,2,1,2016-03-28,1,1,308
10249259,Beautiful City Centre Apartment!,52155881,Luke,City Centre,53.47440653027691,-2.247439906061982,Entire home/apt,80,1,0,,,1,176
8399773,Modern 1 bed Apartment City Centre.,43254720,Paul@Manchester,City Centre,53.47784465296821,-2.254188985846672,Entire home/apt,75,1,49,2016-03-27,7.10,1,46
8005386,"Luxury apartment, great location!",20133070,Natalie,City Centre,53.47662859066387,-2.235512495194957,Entire home/apt,110,2,2,2016-03-13,1.18,1,0
4073218,Manchester City Apartments,8318434,Serviced,City Centre,53.47919467158458,-2.2324534936510427,Entire home/apt,179,7,0,,,2,365
11412655,All Inclusive double bedroom,16433941,Tamara,City Centre,53.472054551294605,-2.249343078412627,Private room,42,1,7,2016-03-30,4.88,2,347
8789641,Stylish City Centre Apartment,10008381,Billie,City Centre,53.47497561980396,-2.237744659797185,Entire home/apt,80,1,4,2016-03-20,0.79,4,184
8789460,Le Ville Hotel,46064769,Le Ville Hotel,City Centre,53.47570156045341,-2.236359715820647,Private room,80,1,3,2016-01-18,0.51,1,361
1580112,Lovely double room in artists flat,8405612,Hanne And Simon,City Centre,53.47095545749827,-2.248143620294211,Private room,35,2,113,2016-03-27,3.90,1,252
6953516,1 bedroom flat City Centre,14737636,Chris,City Centre,53.474302675444285,-2.2391521531121383,Entire home/apt,95,2,18,2016-01-22,1.92,1,258
2103685,Central 2 Bedroom City Apartement,10726271,Eran,City Centre,53.47781573353053,-2.234407540688322,Entire home/apt,95,5,0,,,2,365
6953008,City Centre Heritage Apartment,10972420,Scott,City Centre,53.47954320148912,-2.2335391258794726,Entire home/apt,87,2,21,2016-03-20,2.32,10,5
7122584,New luxury apartment in City Centre,1243233,John,City Centre,53.47498809313282,-2.2583169599730675,Entire home/apt,95,2,7,2015-08-25,0.79,4,0
8000662,Cozy stay in Manchester city centre,19516784,Philippe&Estibaliz,City Centre,53.47097913524431,-2.243918425666622,Private room,45,1,7,2016-04-03,0.98,2,87
7406445,Charming Victorian Ensuite room,38811145,Jacqui,City Centre,53.48182230642824,-2.2436535235239705,Private room,90,1,7,2015-12-07,1.00,2,327
12064042,City Center Apartment 2+2,16627385,Nicolas,City Centre,53.473914888862716,-2.2363256671445915,Private room,45,3,1,2016-04-06,1,1,18
9966170,Double ensuite room in city centre,51212943,Giuseppe,City Centre,53.4837151582519,-2.238746840410455,Private room,60,1,1,2016-03-13,1,1,84
9441304,2 bed Northern quarter apartment,48930237,All,City Centre,53.48539608412733,-2.2389232365846548,Entire home/apt,99,2,15,2016-03-27,3.52,1,280
10892941,Bright 2 bedroom city centre flat,17702198,Evadne,City Centre,53.47449734326753,-2.2429517351924138,Entire home/apt,88,4,0,,,6,4
1585116,Bedroom in the centre of the city!,1398262,D.,City Centre,53.48146163741761,-2.2378702568253765,Private room,80,1,9,2015-11-29,0.78,2,72
11153317,Stylish Penthouse 2 bed,40267013,Jay,City Centre,53.47259402577837,-2.242029375399929,Entire home/apt,99,1,13,2016-04-07,6.72,1,336
10704639,Luxury 2 Bed 1 Bath fit 6 people,54781612,Dennis,City Centre,53.48233896092934,-2.233954090085718,Entire home/apt,158,5,0,,,1,347
9309023,BridgeStreet Manchester,48322297,Jayne,City Centre,53.47568452299397,-2.237763810970378,Entire home/apt,102,1,6,2016-03-16,1.59,3,349
4982475,Bright Modern City Centre Apartment,2794391,Helen,City Centre,53.47373453962167,-2.2449463779378944,Entire home/apt,85,2,31,2016-03-15,2.51,3,55
3541051,City Centre Heritage Loft,10972420,Scott,City Centre,53.48134828290067,-2.2336922789362883,Entire home/apt,87,2,38,2016-03-30,1.85,10,110
8236209,Private room in the heart of NQ,26127873,Alexander,City Centre,53.4824357113209,-2.236308238759129,Private room,58,1,11,2016-03-16,1.61,1,363
5410153,Central Manchester Apartment,22775584,Danny,City Centre,53.48415208743828,-2.2370282847426766,Private room,40,3,21,2015-11-12,1.97,1,6
11224134,Liberty Point,58487368,Chen,City Centre,53.47502818687465,-2.229473971941918,Private room,49,3,0,,,1,76
10796073,"Master Room, Double, City Centre",55873714,Chris,City Centre,53.47430438094791,-2.237908480692593,Private room,27,3,2,2016-04-02,2,1,5
8445544,An en-suit room in a flat.,39454490,Huajun,City Centre,53.47471929064211,-2.2277231543428866,Private room,17,3,1,2016-01-09,0.32,1,0
11489708,Get to know Castlefield Manchester,37124487,Evan,City Centre,53.474364782501844,-2.258593567551206,Private room,36,1,0,,,1,0
8880206,City centre room in converted mill.,3938219,Ade,City Centre,53.4715163395366,-2.243361652663505,Private room,40,1,0,,,1,22
10199356,舒适实木家具套房,52393198,Yanqian,City Centre,53.47655576732791,-2.23170482802763,Private room,35,1,11,2016-04-09,4.78,5,162
7568988,Cosy room in a City Centre flat,10391430,Kerry,City Centre,53.47112766957665,-2.250006443716565,Private room,50,1,5,2016-03-13,1.88,1,184
85109,"Location - Location !,WIFI,En-suite",465854,Karyo&Colin,City Centre,53.48073881679695,-2.2318592873303738,Private room,55,2,194,2016-04-06,3.22,2,328
4030865,Hot flat available from Feb 9th,20897255,Jonathan,City Centre,53.47472586342303,-2.2526865067846535,Private room,50,3,0,,,1,0
10218886,Boutique style living,40454307,Michael,City Centre,53.47998902363806,-2.241439043341808,Private room,50,7,0,,,1,363
1144986, city centre boho artist's flat,5987368,Heidi,City Centre,53.47473892933592,-2.238599413622684,Private room,40,1,98,2016-03-28,2.79,1,341
9874427,A cozy doub room in the city center,50797170,静,City Centre,53.4739280710693,-2.233053386281941,Private room,35,3,0,,,1,0
10320643,Modern City Centre Flat,40012789,Dom,City Centre,53.47794496974414,-2.2200511648114465,Private room,59,1,2,2016-04-10,1.33,1,352
11529190,Bright and airy double bedroom,52692421,Pallavi,City Centre,53.47183807811868,-2.2496538767079777,Private room,35,1,6,2016-04-10,4.39,1,153
10456886,Lovley room in fallowfield,16697099,Mo,City Centre,53.4812755438929,-2.2420513700695066,Private room,35,1,1,2016-03-16,1,11,365
6375892,City Centre Artistic Studio,10972420,Scott,City Centre,53.481127504768246,-2.2346211630661332,Entire home/apt,77,2,15,2016-04-02,1.42,10,24
10402714,Quirky 2 bed | Superb location,4435203,Dean,City Centre,53.4802695303216,-2.230466218377945,Entire home/apt,75,10,1,2016-03-22,1,1,262
1977068,Cosy / Chinatown / Gay village,10205118,Bastien,City Centre,53.47782586385622,-2.2404165736382673,Entire home/apt,75,1,8,2016-04-05,1.80,1,291
9967488,Manchester City Centre Apartment,40094000,Stuart,City Centre,53.4744904149553,-2.250514741293373,Entire home/apt,80,1,4,2016-02-18,1.46,1,0
3414507,Home-from-home central 2 bed (15),6413143,Claire,City Centre,53.47895802678586,-2.2292319568480634,Entire home/apt,80,1,61,2016-04-06,2.93,19,277
11969202,"City Centre, Modern, Stylish Flat!!",4152229,David,City Centre,53.47637662623169,-2.2484071424945484,Entire home/apt,140,1,0,,,1,362
11716027,CASTLEROSE Boat Stay - Castlefield,62291057,Steve,City Centre,53.47404168855552,-2.2566995787977144,Entire home/apt,295,2,0,,,1,232
2059480,Piccadilly City Centre Apartment 06,4949917,My-Places,City Centre,53.480642544538696,-2.2351194271718047,Entire home/apt,130,7,2,2015-02-22,0.11,10,105
9693628,BridgeStreet Manchester,48322297,Jayne,City Centre,53.476968049917026,-2.2379787603147343,Entire home/apt,102,1,2,2016-02-28,1.03,3,346
8922099,Cityserve Apartment,46658516,Jacey,City Centre,53.47303124462329,-2.2427119060940375,Entire home/apt,150,1,22,2016-03-23,4.82,1,27
10228786,City Centre Apartment with parking,52399669,Graeme,City Centre,53.47440016826537,-2.259418857556007,Entire home/apt,95,2,8,2016-03-20,2.38,1,328
5256854,City Center Two Bed Apartment,27209647,Louise,City Centre,53.47234482095085,-2.247900112929221,Entire home/apt,99,1,47,2016-03-22,3.43,1,53
4182264,Superb waterside central 3 bed (8),6413143,Claire,City Centre,53.47915739073714,-2.228947806502437,Entire home/apt,120,1,70,2016-04-01,3.84,19,308
3327449,Heart of the City,9121071,Angela,City Centre,53.47767046312777,-2.2485509614551407,Entire home/apt,76,2,31,2016-03-13,1.43,1,227
1835699,2 bed 2 baths next to Picc. Station,5318994,Elise,City Centre,53.47609956079041,-2.2341440505764485,Entire home/apt,250,1,41,2016-04-04,1.43,1,344
3645618,Home-from-home central 2bed apt (5),6413143,Claire,City Centre,53.47915945971426,-2.2313752818486954,Entire home/apt,80,1,62,2016-04-06,3.12,19,332
3084464,Loft Convertion Apartment,10663450,Andrea,City Centre,53.47870043031527,-2.2384933787252588,Entire home/apt,69,7,7,2016-01-23,0.33,3,284
3683808,"2 King beds, Central city apartment",16696508,Amy,City Centre,53.48305351338498,-2.236395050534839,Entire home/apt,185,1,53,2016-03-29,2.61,2,306
12126044,City Centre Grade ll Apartment,10972420,Scott,City Centre,53.47589599826762,-2.2358113622487905,Entire home/apt,127,2,0,,,10,82
11308039,Northern Quarter Penthouse Loft.,28332773,Danetboo,City Centre,53.482639764928635,-2.23536743894869,Entire home/apt,200,2,0,,,1,0
9191469,Deansgate Penthouse sleeps 10,16899355,Hannah,City Centre,53.47416317666006,-2.251010346256412,Entire home/apt,349,1,0,,,3,180
2059673,Piccadilly City Centre Apartment 08,4949917,My-Places,City Centre,53.48189624610826,-2.235496931130207,Entire home/apt,431,1,0,,,10,362
6165510,Stylish city centre apartment (4),8089774,Philomena,City Centre,53.47682394718762,-2.2393979323590116,Entire home/apt,175,2,2,2015-06-01,0.19,1,110
5434596,Loft Conversion apartment,10663450,Andrea,City Centre,53.48125622502003,-2.243649684253757,Entire home/apt,78,7,3,2016-03-22,0.87,3,232
5544185,Manchester City Centre,26836949,Nick,City Centre,53.475036710344035,-2.252684854028111,Entire home/apt,110,2,0,,,1,361
9874724,Luxury Apartment in City Centre,39962754,Davi,City Centre,53.4830872041589,-2.2367822324881974,Entire home/apt,199,1,6,2016-03-27,1.76,3,345
334535,City Centre-2 Bed-2 Bath-Cinema,1703880,Charles,City Centre,53.47910616270512,-2.222951937540918,Entire home/apt,125,1,102,2016-04-10,3.69,2,198
9519622,Heart of Northern Quarter,49322645,Allyson,City Centre,53.48434317743917,-2.2382707517548575,Entire home/apt,200,1,5,2016-02-28,1.06,2,287
9990314,1 bed flat in central Manchester!,51328124,John,City Centre,53.48058646046929,-2.234342226096102,Entire home/apt,100,14,0,,,1,21
11570494,Manchester Central at Piccadilly,57596686,Sevag,City Centre,53.477539149078154,-2.234494276381365,Entire home/apt,100,2,0,,,1,321
4183136,Beautiful City Centre Apartment,10008381,Billie,City Centre,53.478585643713664,-2.2375213316544,Entire home/apt,70,1,23,2016-03-10,1.28,4,168
2060586,Piccadilly City Centre Apartment 56,4949917,My-Places,City Centre,53.4813105878181,-2.2349049209330527,Entire home/apt,431,3,0,,,10,259
7026108,Living space at Manchester City,31670396,Shah,City Centre,53.47577455043201,-2.2360710546567204,Shared room,25,1,34,2016-03-30,3.59,1,220
7102718,B13 Chorlton mill,37218941,Kaihua,City Centre,53.47342382549579,-2.2448642473328597,Shared room,25,1,0,,,1,0
